Table 1
Day,Stage,DLI Target (mol/m²/d),Temp Target (°C),Blue (%),Green (%),Red (%),Far-Red (%),PPFD Target (µmol/m²/s),VPD Target (kPa),Max Humidity (%),EC Target (dS/m),pH Target,Veg,Fruit
38.5,Flowering,15.03,20,22.32,7.93,62.68,7.07,260.98,1.03,65,1.7,5.8,0,1
38.96,Flowering,15.1,20,22.16,7.86,62.84,7.14,262.1,1.03,65,1.71,5.8,0,1
39.42,Flowering,15.16,20,21.99,7.8,63.01,7.2,263.22,1.03,65,1.72,5.8,0,1
39.88,Flowering,15.23,20,21.83,7.73,63.17,7.27,264.34,1.03,65,1.72,5.8,0,1
40.33,Flowering,15.29,20,21.67,7.67,63.33,7.33,265.46,1.03,65,1.73,5.8,0,1
40.79,Flowering,15.35,20,21.5,7.6,63.5,7.4,266.58,1.03,65,1.74,5.8,0,1
41.25,Flowering,15.42,20,21.34,7.54,63.66,7.46,267.7,1.04,65,1.74,5.8,0,1
41.71,Flowering,15.48,20,21.18,7.47,63.82,7.53,268.82,1.04,65,1.75,5.8,0,1
42.16,Flowering,15.55,20,21.01,7.41,63.99,7.59,269.94,1.04,65,1.75,5.8,0,1
42.62,Flowering,15.61,20,20.85,7.34,64.15,7.66,271.06,1.04,65,1.76,5.8,0,1
43.08,Flowering,15.68,20,20.69,7.27,64.31,7.73,272.18,1.04,65,1.77,5.8,0,1
43.53,Flowering,15.74,20,20.52,7.21,64.48,7.79,273.3,1.04,65,1.77,5.8,0,1
43.99,Flowering,15.81,20,20.36,7.14,64.64,7.86,274.42,1.05,65,1.78,5.8,0,1
44.45,Flowering,15.87,20,20.2,7.08,64.8,7.92,275.54,1.05,65,1.79,5.8,0,1
44.91,Flowering,15.94,20,20.03,7.01,64.97,7.99,276.66,1.05,65,1.79,5.8,0,1
45.36,Flowering,16,20,20,7,65,8,277.78,1.05,65,1.8,5.8,0,1
45.82,Fruiting,14,20,20,7,65,8,243.06,1,65,1.6,5.8,0,1
46.28,Fruiting,14.06,20,19.9,7.06,65,8.04,244.18,1,65,1.61,5.8,0,1
46.74,Fruiting,14.13,20,19.74,7.15,65,8.11,245.3,1,65,1.61,5.8,0,1
47.19,Fruiting,14.19,20,19.57,7.26,65,8.17,246.42,1,65,1.62,5.8,0,1
47.65,Fruiting,14.26,20,19.41,7.35,65,8.24,247.54,1.01,65,1.63,5.8,0,1
48.11,Fruiting,14.32,20,19.25,7.45,65,8.3,248.66,1.01,65,1.63,5.8,0,1
48.57,Fruiting,14.39,20,19.08,7.55,65,8.37,249.78,1.01,65,1.64,5.8,0,1
49.02,Fruiting,14.45,20,18.92,7.65,65,8.43,250.9,1.01,65,1.65,5.8,0,1
49.48,Fruiting,14.52,20,18.76,7.74,65,8.5,252.02,1.01,65,1.65,5.8,0,1
49.94,Fruiting,14.58,20,18.59,7.85,65,8.56,253.14,1.01,65,1.66,5.8,0,1
50.4,Fruiting,14.65,20,18.43,7.94,65,8.63,254.26,1.02,65,1.66,5.8,0,1
50.85,Fruiting,14.71,20,18.27,8.04,65,8.69,255.38,1.02,65,1.67,5.8,0,1
51.31,Fruiting,14.77,20,18.1,8.14,65,8.76,256.5,1.02,65,1.68,5.8,0,1
51.77,Fruiting,14.84,20,17.94,8.24,65,8.82,257.62,1.02,65,1.68,5.8,0,1
52.22,Fruiting,14.9,20,17.78,8.33,65,8.89,258.74,1.02,65,1.69,5.8,0,1
52.68,Fruiting,14.97,20,17.61,8.44,65,8.95,259.86,1.02,65,1.7,5.8,0,1
53.14,Fruiting,15.03,20,17.45,8.53,65,9.02,260.98,1.03,65,1.7,5.8,0,1
53.6,Fruiting,15.1,20,17.29,8.62,65,9.09,262.1,1.03,65,1.71,5.8,0,1
54.05,Fruiting,15.16,20,17.12,8.73,65,9.15,263.22,1.03,65,1.72,5.8,0,1
54.51,Fruiting,15.23,20,16.96,8.82,65,9.22,264.34,1.03,65,1.72,5.8,0,1
54.97,Fruiting,15.29,20,16.64,9.81,64.36,9.19,265.46,1.03,65,1.73,5.8,0,1
55.43,Fruiting,15.35,20,16.47,9.9,64.37,9.26,266.58,1.03,65,1.74,5.8,0,1
55.88,Fruiting,15.42,20,16.33,9.91,64.43,9.33,267.7,1.04,65,1.74,5.8,0,1
56.34,Fruiting,15.48,20,16.18,9.92,64.49,9.41,268.82,1.04,65,1.75,5.8,0,1
56.8,Fruiting,15.55,20,16.03,9.93,64.56,9.48,269.94,1.04,65,1.75,5.8,0,1
57.26,Fruiting,15.61,20,15.89,9.94,64.62,9.55,271.06,1.04,65,1.76,5.8,0,1
57.71,Fruiting,15.68,20,15.74,9.96,64.68,9.62,272.18,1.04,65,1.77,5.8,0,1
58.17,Fruiting,15.74,20,15.59,9.96,64.75,9.7,273.3,1.04,65,1.77,5.8,0,1
58.63,Fruiting,15.81,20,15.45,9.97,64.81,9.77,274.42,1.05,65,1.78,5.8,0,1
59.09,Fruiting,15.87,20,15.3,9.98,64.87,9.85,275.54,1.05,65,1.79,5.8,0,1
59.54,Fruiting,15.94,20,15.15,9.99,64.94,9.92,276.66,1.05,65,1.79,5.8,0,1
60,Fruiting,16,20,15,10,65,10,277.78,1.05,65,1.8,5.8,0,1
