Table 1
Day,Stage,DLI Target (mol/m²/d),Temp Target (°C),Blue (%),Green (%),Red (%),Far-Red (%),PPFD Target (µmol/m²/s),VPD Target (kPa),Max Humidity (%),EC Target (dS/m),pH Target,Veg,Fruit
60,Vegetative,15.25,20,25.75,15,54.25,5,264.76,1.03,65,1.73,5.8,1,0
61,Vegetative,15.38,20,25.59,15,54.41,5,266.93,1.03,65,1.74,5.8,1,0
62,Vegetative,15.5,20,25.43,15,54.57,5,269.1,1.04,65,1.75,5.8,1,0
63,Vegetative,15.62,20,25.26,15,54.74,5,271.27,1.04,65,1.76,5.8,1,0
64,Vegetative,15.75,20,25.1,15,54.9,5,273.44,1.04,65,1.77,5.8,1,0
65,Vegetative,15.88,20,25,15,55,5,275.61,1.05,65,1.79,5.8,1,0
66,Vegetative,16,20,25,15,55,5,277.78,1.05,65,1.8,5.8,1,0
67,Flowering,14,20,24.99,15,55,5.01,243.06,1,65,1.6,5.8,0,1
68,Flowering,14.06,20,24.83,15,55,5.17,244.14,1,65,1.61,5.8,0,1
69,Flowering,14.12,20,24.67,15,55,5.33,245.23,1,65,1.61,5.8,0,1
70,Flowering,14.19,20,24.5,15,55,5.5,246.31,1,65,1.62,5.8,0,1
71,Flowering,14.25,20,24.34,15,55,5.66,247.4,1.01,65,1.62,5.8,0,1
72,Flowering,14.31,20,24.18,15,55,5.82,248.48,1.01,65,1.63,5.8,0,1
73,Flowering,14.38,20,24.01,15,55,5.99,249.57,1.01,65,1.64,5.8,0,1
74,Flowering,14.44,20,23.85,15,55,6.15,250.65,1.01,65,1.64,5.8,0,1
75,Flowering,14.5,20,23.69,15,55,6.31,251.74,1.01,65,1.65,5.8,0,1
76,Flowering,14.56,20,23.53,15,55,6.47,252.82,1.01,65,1.66,5.8,0,1
77,Flowering,14.62,20,23.36,15,55,6.64,253.91,1.02,65,1.66,5.8,0,1
78,Flowering,14.69,20,23.2,15,55,6.8,254.99,1.02,65,1.67,5.8,0,1
79,Flowering,14.75,20,23.04,15,55,6.96,256.08,1.02,65,1.68,5.8,0,1
80,Flowering,14.81,20,22.87,15,55,7.13,257.16,1.02,65,1.68,5.8,0,1
81,Flowering,14.88,20,22.71,15,55,7.29,258.25,1.02,65,1.69,5.8,0,1
82,Flowering,14.94,20,22.55,15,55,7.45,259.33,1.02,65,1.69,5.8,0,1
83,Flowering,15,20,22.38,15,55,7.62,260.42,1.02,65,1.7,5.8,0,1
84,Flowering,15.06,20,22.22,15,55,7.78,261.5,1.03,65,1.71,5.8,0,1
85,Flowering,15.12,20,22.06,15,55,7.94,262.59,1.03,65,1.71,5.8,0,1
86,Flowering,15.19,20,21.89,15,55,8.11,263.67,1.03,65,1.72,5.8,0,1
87,Flowering,15.25,20,21.73,15,55,8.27,264.76,1.03,65,1.73,5.8,0,1
88,Flowering,15.31,20,21.57,15,55,8.43,265.84,1.03,65,1.73,5.8,0,1
89,Flowering,15.38,20,21.4,15,55,8.6,266.93,1.03,65,1.74,5.8,0,1
90,Flowering,15.44,20,21.24,15,55,8.76,268.01,1.04,65,1.74,5.8,0,1
91,Flowering,15.5,20,21.08,15,55,8.92,269.1,1.04,65,1.75,5.8,0,1
92,Flowering,15.56,20,20.91,15,55,9.09,270.18,1.04,65,1.76,5.8,0,1
93,Flowering,15.62,20,20.75,15,55,9.25,271.27,1.04,65,1.76,5.8,0,1
94,Flowering,15.69,20,20.59,15,55,9.41,272.35,1.04,65,1.77,5.8,0,1
95,Flowering,15.75,20,20.42,15,55,9.58,273.44,1.04,65,1.78,5.8,0,1
96,Flowering,15.81,20,20.26,15,55,9.74,274.52,1.05,65,1.78,5.8,0,1
97,Flowering,15.88,20,20.1,15,55,9.9,275.61,1.05,65,1.79,5.8,0,1
98,Flowering,15.94,20,20,15,55,10,276.69,1.05,65,1.79,5.8,0,1
99,Flowering,16,20,20,15,55,10,277.78,1.05,65,1.8,5.8,0,1
100,Fruiting,14,20,19.99,15,55,10.01,243.06,1,65,1.6,5.8,0,1
101,Fruiting,14.05,20,19.87,15,55,10.13,243.92,1,65,1.6,5.8,0,1
102,Fruiting,14.1,20,19.74,15,55,10.26,244.79,1,65,1.61,5.8,0,1
103,Fruiting,14.15,20,19.62,15,55,10.38,245.66,1,65,1.61,5.8,0,1
104,Fruiting,14.2,20,19.49,15,55,10.51,246.53,1,65,1.62,5.8,0,1
105,Fruiting,14.25,20,19.37,15,55,10.63,247.4,1.01,65,1.62,5.8,0,1
106,Fruiting,14.3,20,19.24,15,55,10.76,248.26,1.01,65,1.63,5.8,0,1
107,Fruiting,14.35,20,19.12,15,55,10.88,249.13,1.01,65,1.64,5.8,0,1
108,Fruiting,14.4,20,18.99,15,55,11.01,250,1.01,65,1.64,5.8,0,1
109,Fruiting,14.45,20,18.87,15,55,11.13,250.87,1.01,65,1.65,5.8,0,1
110,Fruiting,14.5,20,18.75,15,55,11.25,251.74,1.01,65,1.65,5.8,0,1
111,Fruiting,14.55,20,18.62,15,55,11.38,252.6,1.01,65,1.66,5.8,0,1
112,Fruiting,14.6,20,18.5,15,55,11.5,253.47,1.02,65,1.66,5.8,0,1
113,Fruiting,14.65,20,18.37,15,55,11.63,254.34,1.02,65,1.67,5.8,0,1
114,Fruiting,14.7,20,18.25,15,55,11.75,255.21,1.02,65,1.67,5.8,0,1
115,Fruiting,14.75,20,18.12,15,55,11.88,256.08,1.02,65,1.68,5.8,0,1
116,Fruiting,14.8,20,18,15,55,12,256.94,1.02,65,1.68,5.8,0,1
117,Fruiting,14.85,20,17.87,15,55,12.13,257.81,1.02,65,1.69,5.8,0,1
118,Fruiting,14.9,20,17.75,15,55,12.25,258.68,1.02,65,1.69,5.8,0,1
119,Fruiting,14.95,20,17.62,15,55,12.38,259.55,1.02,65,1.7,5.8,0,1
120,Fruiting,15,20,17.5,15,55,12.5,260.42,1.02,65,1.7,5.8,0,1
121,Fruiting,15.05,20,17.37,15,55,12.63,261.28,1.03,65,1.71,5.8,0,1
122,Fruiting,15.1,20,17.25,15,55,12.75,262.15,1.03,65,1.71,5.8,0,1
123,Fruiting,15.15,20,17.12,15,55,12.88,263.02,1.03,65,1.72,5.8,0,1
124,Fruiting,15.2,20,17,15,55,13,263.89,1.03,65,1.72,5.8,0,1
125,Fruiting,15.25,20,16.87,15,55,13.13,264.76,1.03,65,1.73,5.8,0,1
126,Fruiting,15.3,20,16.75,15,55,13.25,265.62,1.03,65,1.73,5.8,0,1
127,Fruiting,15.35,20,16.62,15,55,13.38,266.49,1.03,65,1.74,5.8,0,1
128,Fruiting,15.4,20,16.5,15,55,13.5,267.36,1.04,65,1.74,5.8,0,1
129,Fruiting,15.45,20,16.37,15,55,13.63,268.23,1.04,65,1.75,5.8,0,1
130,Fruiting,15.5,20,16.25,15,55,13.75,269.1,1.04,65,1.75,5.8,0,1
131,Fruiting,15.55,20,16.12,15,55,13.88,269.97,1.04,65,1.76,5.8,0,1
132,Fruiting,15.6,20,16,15,55,14,270.83,1.04,65,1.76,5.8,0,1
133,Fruiting,15.65,20,15.87,15,55,14.13,271.7,1.04,65,1.77,5.8,0,1
134,Fruiting,15.7,20,15.75,15,55,14.25,272.57,1.04,65,1.77,5.8,0,1
135,Fruiting,15.75,20,15.62,15,55,14.38,273.44,1.04,65,1.78,5.8,0,1
136,Fruiting,15.8,20,15.5,15,55,14.5,274.31,1.04,65,1.78,5.8,0,1
137,Fruiting,15.85,20,15.37,15,55,14.63,275.17,1.05,65,1.79,5.8,0,1
138,Fruiting,15.9,20,15.25,15,55,14.75,276.04,1.05,65,1.79,5.8,0,1
139,Fruiting,15.95,20,15.12,15,55,14.88,276.91,1.05,65,1.79,5.8,0,1
140,Fruiting,16,20,15,15,55,15,277.78,1.05,65,1.8,5.8,0,1
