Table 1
Day,Stage,DLI Target (mol/m²/d),Temp Target (°C),Blue (%),Green (%),Red (%),Far-Red (%),PPFD Target (µmol/m²/s),VPD Target (kPa),Max Humidity (%),EC Target (dS/m),pH Target,Veg,Fruit
33.26,Flowering,20.94,20,23.36,15,55,6.64,363.5,1.08,65,0.96,5.8,0,1
33.68,Flowering,21.03,20,23.2,15,55,6.8,365.13,1.08,65,0.97,5.8,0,1
34.11,Flowering,21.12,20,23.04,15,55,6.96,366.75,1.09,65,0.98,5.8,0,1
34.53,Flowering,21.22,20,22.87,15,55,7.13,368.38,1.09,65,0.98,5.8,0,1
34.96,Flowering,21.31,20,22.71,15,55,7.29,370.01,1.09,65,0.99,5.8,0,1
35.38,Flowering,21.41,20,22.55,15,55,7.45,371.64,1.1,65,0.99,5.8,0,1
35.81,Flowering,21.5,20,22.38,15,55,7.62,373.26,1.1,65,1,5.8,0,1
36.23,Flowering,21.59,20,22.22,15,55,7.78,374.89,1.1,65,1.01,5.8,0,1
36.65,Flowering,21.69,20,22.06,15,55,7.94,376.52,1.11,65,1.01,5.8,0,1
37.08,Flowering,21.78,20,21.89,15,55,8.11,378.15,1.11,65,1.02,5.8,0,1
37.5,Flowering,21.88,20,21.73,15,55,8.27,379.77,1.11,65,1.03,5.8,0,1
37.93,Flowering,21.97,20,21.57,15,55,8.43,381.4,1.12,65,1.03,5.8,0,1
38.35,Flowering,22.06,20,21.4,15,55,8.6,383.03,1.12,65,1.04,5.8,0,1
38.78,Flowering,22.16,20,21.24,15,55,8.76,384.66,1.12,65,1.04,5.8,0,1
39.2,Flowering,22.25,20,21.08,15,55,8.92,386.28,1.12,65,1.05,5.8,0,1
39.63,Flowering,22.34,20,20.91,15,55,9.09,387.91,1.13,65,1.06,5.8,0,1
40.05,Flowering,22.44,20,20.75,15,55,9.25,389.54,1.13,65,1.06,5.8,0,1
40.47,Flowering,22.53,20,20.59,15,55,9.41,391.17,1.13,65,1.07,5.8,0,1
40.9,Flowering,22.62,20,20.42,15,55,9.58,392.8,1.14,65,1.08,5.8,0,1
41.32,Flowering,22.72,20,20.26,15,55,9.74,394.42,1.14,65,1.08,5.8,0,1
41.75,Flowering,22.81,20,20.1,15,55,9.9,396.05,1.14,65,1.09,5.8,0,1
42.17,Flowering,22.91,20,20,15,55,10,397.68,1.15,65,1.09,5.8,0,1
42.6,Flowering,23,20,20,15,55,10,399.31,1.15,65,1.1,5.8,0,1
43.02,Fruiting,23,20,19.99,15,55,10.01,399.31,1.1,65,0.9,5.8,0,1
43.45,Fruiting,23.05,20,19.87,15,55,10.13,400.17,1.1,65,0.91,5.8,0,1
43.87,Fruiting,23.1,20,19.74,15,55,10.26,401.04,1.1,65,0.91,5.8,0,1
44.29,Fruiting,23.15,20,19.62,15,55,10.38,401.91,1.11,65,0.92,5.8,0,1
44.72,Fruiting,23.2,20,19.49,15,55,10.51,402.78,1.11,65,0.92,5.8,0,1
45.14,Fruiting,23.25,20,19.37,15,55,10.63,403.65,1.11,65,0.93,5.8,0,1
45.57,Fruiting,23.3,20,19.24,15,55,10.76,404.51,1.11,65,0.93,5.8,0,1
45.99,Fruiting,23.35,20,19.12,15,55,10.88,405.38,1.12,65,0.94,5.8,0,1
46.42,Fruiting,23.4,20,18.99,15,55,11.01,406.25,1.12,65,0.94,5.8,0,1
46.84,Fruiting,23.45,20,18.87,15,55,11.13,407.12,1.12,65,0.95,5.8,0,1
47.27,Fruiting,23.5,20,18.75,15,55,11.25,407.99,1.12,65,0.95,5.8,0,1
47.69,Fruiting,23.55,20,18.62,15,55,11.38,408.85,1.13,65,0.96,5.8,0,1
48.12,Fruiting,23.6,20,18.5,15,55,11.5,409.72,1.13,65,0.96,5.8,0,1
48.54,Fruiting,23.65,20,18.37,15,55,11.63,410.59,1.13,65,0.97,5.8,0,1
48.96,Fruiting,23.7,20,18.25,15,55,11.75,411.46,1.14,65,0.97,5.8,0,1
49.39,Fruiting,23.75,20,18.12,15,55,11.88,412.33,1.14,65,0.98,5.8,0,1
49.81,Fruiting,23.8,20,18,15,55,12,413.19,1.14,65,0.98,5.8,0,1
50.24,Fruiting,23.85,20,17.87,15,55,12.13,414.06,1.14,65,0.99,5.8,0,1
50.66,Fruiting,23.9,20,17.75,15,55,12.25,414.93,1.15,65,0.99,5.8,0,1
51.09,Fruiting,23.95,20,17.62,15,55,12.38,415.8,1.15,65,1,5.8,0,1
51.51,Fruiting,24,20,17.5,15,55,12.5,416.67,1.15,65,1,5.8,0,1
51.94,Fruiting,24.05,20,17.37,15,55,12.63,417.53,1.15,65,1.01,5.8,0,1
52.36,Fruiting,24.1,20,17.25,15,55,12.75,418.4,1.16,65,1.01,5.8,0,1
52.78,Fruiting,24.15,20,17.12,15,55,12.88,419.27,1.16,65,1.02,5.8,0,1
53.21,Fruiting,24.2,20,17,15,55,13,420.14,1.16,65,1.02,5.8,0,1
53.63,Fruiting,24.25,20,16.87,15,55,13.13,421.01,1.16,65,1.03,5.8,0,1
54.06,Fruiting,24.3,20,16.75,15,55,13.25,421.88,1.17,65,1.03,5.8,0,1
54.48,Fruiting,24.35,20,16.62,15,55,13.38,422.74,1.17,65,1.04,5.8,0,1
54.91,Fruiting,24.4,20,16.5,15,55,13.5,423.61,1.17,65,1.04,5.8,0,1
55.33,Fruiting,24.45,20,16.37,15,55,13.63,424.48,1.17,65,1.05,5.8,0,1
55.76,Fruiting,24.5,20,16.25,15,55,13.75,425.35,1.18,65,1.05,5.8,0,1
56.18,Fruiting,24.55,20,16.12,15,55,13.88,426.22,1.18,65,1.06,5.8,0,1
56.6,Fruiting,24.6,20,16,15,55,14,427.08,1.18,65,1.06,5.8,0,1
57.03,Fruiting,24.65,20,15.87,15,55,14.13,427.95,1.18,65,1.06,5.8,0,1
57.45,Fruiting,24.7,20,15.75,15,55,14.25,428.82,1.19,65,1.07,5.8,0,1
57.88,Fruiting,24.75,20,15.62,15,55,14.38,429.69,1.19,65,1.08,5.8,0,1
58.3,Fruiting,24.8,20,15.5,15,55,14.5,430.56,1.19,65,1.08,5.8,0,1
58.73,Fruiting,24.85,20,15.37,15,55,14.63,431.42,1.19,65,1.09,5.8,0,1
59.15,Fruiting,24.9,20,15.25,15,55,14.75,432.29,1.19,65,1.09,5.8,0,1
59.58,Fruiting,24.95,20,15.12,15,55,14.88,433.16,1.2,65,1.1,5.8,0,1
60,Fruiting,25,20,15,15,55,15,434.03,1.2,65,1.1,5.8,0,1
